wavelength,rocks_mean,sand_mean,seaweed_mean
395.0,0.12475236726059093,0.1035342904855833,0.028818568811334065
396.0,0.12505836863692407,0.1038858100596883,0.028858170011025634
397.0,0.12534682386470308,0.10422058946089909,0.028897019028571752
398.0,0.1256220382910939,0.10454111715675897,0.02893461327188978
399.0,0.1258942477204194,0.10485592341850211,0.028969530429536563
400.0,0.1261600884219434,0.1051605694812468,0.029002399620878593
401.0,0.12641598339906987,0.10545034799184064,0.029035179240977878
402.0,0.12668086404484974,0.10575198205577525,0.02907401966221183
403.0,0.12694957020843547,0.10606720657819142,0.029116810936396263
404.0,0.1272143050035149,0.1063829158916492,0.029160715211430988
405.0,0.12748402810968903,0.1067061950394951,0.029205371738325447
406.0,0.127758840290049,0.10703467984341257,0.029250545619041692
407.0,0.12802807053664259,0.10735721007173868,0.02929594006833133
408.0,0.12830376076644046,0.10768718580907498,0.02934342669414067
409.0,0.12858141406073484,0.10801614081328026,0.029390888591525655
410.0,0.12885787997580922,0.10834209785246035,0.02943892521100654
411.0,0.1291392838789343,0.10867367025489533,0.02948986079092071
412.0,0.12942506991235597,0.10900964383137304,0.02954481559229856
413.0,0.12972060793617515,0.10935394514629937,0.02960099824114582
414.0,0.13002789143741805,0.10970919511716368,0.029657097725356584
415.0,0.1303572885236146,0.11008638503730682,0.02971282709979251
416.0,0.13069485712591114,0.11046957340086903,0.029766433543649797
417.0,0.13103413299855873,0.11085154966202396,0.029819235302387566
418.0,0.13138747810504334,0.11124676929661746,0.029872382448911893
419.0,0.13173913208657856,0.11164104084840228,0.029925886659833034
420.0,0.13208607558008953,0.11203021261008275,0.029979055486479278
421.0,0.1324450439023127,0.1124306551708613,0.03003321983406264
422.0,0.13281194690157072,0.11283716487374168,0.03008625462310376
423.0,0.13318143376555072,0.11324128110995599,0.030133709684797023
424.0,0.13356344210495033,0.1136534851724034,0.030179727471076594
425.0,0.13396581197756083,0.11408235079795478,0.030230161160493832
426.0,0.1343709082219073,0.11450882417518733,0.030283006166346445
427.0,0.13477430908001078,0.11493584825842368,0.030336216757469805
428.0,0.13518649988020323,0.11537954937759483,0.030390912000697917
429.0,0.13560090041109704,0.1158266404128818,0.030446412817915512
430.0,0.13601157650290674,0.11626918573391186,0.0304996129284568
431.0,0.1364346055187503,0.1167243880248575,0.030552800431758176
432.0,0.13686405682439348,0.11718325069830654,0.0306053998803889
433.0,0.13728702109966964,0.11763506348966318,0.030656158586748857
434.0,0.13771159632250782,0.11809465438856048,0.030708703153498128
435.0,0.13812915893425212,0.11855268185645089,0.03076268670235076
436.0,0.1385304216152295,0.118998072536733,0.03081522250383601
437.0,0.13892689225869728,0.11944458458336935,0.030866726818439338
438.0,0.13932486610816402,0.11989699389378608,0.030918290854195108
439.0,0.1397120331246303,0.12033776027007934,0.03096863269509756
440.0,0.14008750414799512,0.12076792168152249,0.031018820765581746
441.0,0.14046181012665113,0.1212051306997332,0.031072035270340064
442.0,0.14082614691127424,0.1216379081505936,0.031125853953707074
443.0,0.14116887080812926,0.12205532893570462,0.03117757989827379
444.0,0.14150145318939034,0.12247212244491565,0.031228804485450283
445.0,0.14181957194484326,0.12288165204932161,0.03127924477666989
446.0,0.14211287840475054,0.12327167249211748,0.03132759560986432
447.0,0.14239526659467933,0.12365903627847752,0.03137487856627746
448.0,0.14267020783690032,0.12404414856119766,0.03142151591879442
449.0,0.14292340695762695,0.12440766680141563,0.03146465045952202
450.0,0.143168264979227,0.12476587170629143,0.03150754647035149
451.0,0.1434093040575294,0.12512694603251748,0.03155159802205326
452.0,0.14363084836869366,0.12547013020063447,0.031594196866655
453.0,0.14384131608490996,0.12580586710615355,0.03163587637561201
454.0,0.1440475756594159,0.12614430128912035,0.031677773631620214
455.0,0.14423776739949543,0.1264668672160377,0.03171807852558846
456.0,0.1444124950532257,0.12677137138206668,0.031757893134704306
457.0,0.14458304371012906,0.1270728224382667,0.03180008698614462
458.0,0.144750768168059,0.1273767944300779,0.031842831542005005
459.0,0.1448992725515526,0.12766455274997132,0.03188405638083897
460.0,0.14504129328327792,0.12794897762827773,0.03192292594086115
461.0,0.1451870720712387,0.12823783181094356,0.03195905020365928
462.0,0.1453168002735522,0.1285093246810942,0.031990445188026045
463.0,0.1454409124014629,0.12877302147044598,0.03201841972932491
464.0,0.1455718665437675,0.12904441391758714,0.03204914443892297
465.0,0.1457045888856115,0.1293133365504565,0.032081807109735926
466.0,0.14583276705728593,0.1295717581282397,0.03211382530968563
467.0,0.14596732096355403,0.12983555547939735,0.0321476608021144
468.0,0.14611411715397418,0.13011039855979034,0.03218240982160467
469.0,0.14625972639695284,0.13037792914184385,0.03221741225667807
470.0,0.14641103394730537,0.13064704975855979,0.032252190997645334
471.0,0.14657396303565343,0.1309265323783798,0.0322874724445314
472.0,0.1467355423401737,0.1311966793556787,0.032321004359600225
473.0,0.1468973187432451,0.1314644140559777,0.032353730733498676
474.0,0.14706188050158026,0.13173674491407955,0.032387221980814354
475.0,0.1472340482102782,0.13201490027885715,0.03242154093587732
476.0,0.14741136259828558,0.1322956521772429,0.03245555216533816
477.0,0.14759876496502958,0.13258313578752728,0.03248993777266691
478.0,0.14779963458603534,0.13288060824993667,0.03252621286437374
479.0,0.1480050810942961,0.1331753145769444,0.03256131760042963
480.0,0.1482166960343509,0.1334747792059152,0.03259543158576339
481.0,0.148440447478033,0.13378928222462294,0.03263014483578839
482.0,0.14867151513914506,0.1341082258806937,0.03266519321382457
483.0,0.1489061741912095,0.1344288171872196,0.03269992488722808
484.0,0.1491493239021591,0.1347558675099648,0.03273527629779329
485.0,0.14940396452964652,0.1350915464668056,0.03277184114690564
486.0,0.14966635553875657,0.13543127745275943,0.032808717233158584
487.0,0.14993473361662552,0.13577458932910771,0.03284489058160215
488.0,0.1502121256564675,0.13612541406403,0.03288108844051439
489.0,0.1504964133243864,0.13648195635049215,0.03291841428837113
490.0,0.1507808444781803,0.13684147319342232,0.03295706374348927
491.0,0.15106795070198986,0.13720643737265925,0.03299705379089629
492.0,0.1513628688634294,0.13757828277506712,0.03303854198944432
493.0,0.15165862320451107,0.1379511546776851,0.03307965499388887
494.0,0.1519546087915177,0.13832283281926566,0.03311972380005701
495.0,0.15225551494646594,0.13869687832021504,0.03316044231872582
496.0,0.15256185593256383,0.13907853528180625,0.03320228760696054
497.0,0.15286315360696762,0.13946085056719307,0.033245961268000945
498.0,0.15316280189493525,0.1398474557411055,0.03329221385430251
499.0,0.15346515490212864,0.14023963293177197,0.033338985556683326
500.0,0.15376841980064412,0.14063366837666094,0.03338398961440499
501.0,0.15407527213711864,0.14102662226457371,0.03342599475002787
502.0,0.15438494443130854,0.14141956733960337,0.03346678441307766
503.0,0.15470240646988484,0.1418205452478893,0.03350707655647974
504.0,0.15502381621207176,0.14222355491130098,0.033548099293688856
505.0,0.15534491304003734,0.14262378083483185,0.03359041341857074
506.0,0.15566825018382607,0.14302973127659707,0.03363475313732887
507.0,0.1559909318340241,0.14343942505213095,0.03368065784845136
508.0,0.15631127423437483,0.14384638491671195,0.033727702966116005
509.0,0.156629936294597,0.14425082574813838,0.03377585810267028
510.0,0.15695013758849258,0.1446594810193912,0.033821481101798466
511.0,0.1572655868306337,0.14506329415654243,0.03386352807701436
512.0,0.1575725812505575,0.1454574336010569,0.03390347637329379
513.0,0.15788253252202172,0.14586155278390478,0.033944215921735486
514.0,0.15819355947509126,0.14626898649511696,0.033983963782870295
515.0,0.15849626329770783,0.14667198907215068,0.034016903393124256
516.0,0.15878936084062284,0.14707133659375543,0.034046194589379505
517.0,0.15908211829824045,0.14747605307838688,0.034077808913217864
518.0,0.15936451161385004,0.14787612960299534,0.034117279882549256
519.0,0.15963910215769778,0.14826846663334012,0.034167205200130384
520.0,0.15992443238128257,0.14867385814215028,0.034221478528640756
521.0,0.1602199695062751,0.14908263737584146,0.034278474934184476
522.0,0.16052764804189312,0.14947869334210184,0.03432496548077675
523.0,0.1608456866274451,0.14987561578912525,0.034363479955033804
524.0,0.16117802713944054,0.15028477675519208,0.03439287889380217
525.0,0.16151163177234024,0.15069218164499776,0.03440925754933079
526.0,0.16181713384651125,0.15109090218020813,0.03442582583989198
527.0,0.16211216317860272,0.15150223293615656,0.03445151852103191
528.0,0.1623787746073225,0.15191681513431776,0.03448855920007727
529.0,0.16261734415932794,0.15232274583471953,0.034545623797106476
530.0,0.1628534977782732,0.15272589632944444,0.03461723370077395
531.0,0.1631134904292538,0.15315026315454758,0.03469556503653328
532.0,0.16339285585133645,0.1535771285199738,0.034772304279567144
533.0,0.16368486332804477,0.15399800162602967,0.03484311602233521
534.0,0.1639956900556457,0.15443824131257403,0.03492004136507344
535.0,0.16432228996951023,0.15488957111135002,0.03500434530035979
536.0,0.1646443541040329,0.15533832565081526,0.03510287767677452
537.0,0.16495916502954866,0.1557885149897904,0.03521891433686887
538.0,0.1652861204149929,0.15626288864370894,0.03534270349451077
539.0,0.16560699007680046,0.15674330539888065,0.035477190750209865
540.0,0.16591166984313516,0.15721613904679432,0.03562305150613478
541.0,0.16622479232067394,0.15770315078948752,0.0357685852519281
542.0,0.1665485434795359,0.1582060007842038,0.035904656748094
543.0,0.16686629191725452,0.1587011630741404,0.03602412986980774
544.0,0.167189024736715,0.1591925740537418,0.036121106451888485
545.0,0.16753237776616403,0.15970512501817385,0.03620455841928219
546.0,0.16788665508126088,0.1602195405444259,0.03626016725159292
547.0,0.16823967825045763,0.16072248214442475,0.0362862169562337
548.0,0.168597086128468,0.16122952550834005,0.03630048037608017
549.0,0.16896653200736314,0.16175984634121426,0.03631573717297982
550.0,0.16933195969345044,0.16228736339971572,0.03632669131865949
551.0,0.16969240659756635,0.16280730745749292,0.03633820385931848
552.0,0.17006001434619092,0.16334610154210782,0.03635576613907732
553.0,0.17042981377031174,0.16389980382466338,0.03637636469540932
554.0,0.17078533036840918,0.1644408763464818,0.03639481019756668
555.0,0.171135004856931,0.16498556724248548,0.03641694260327556
556.0,0.17149837800069836,0.16555539993247254,0.03645369156850928
557.0,0.17186305685630243,0.16612340621632352,0.0365001883475356
558.0,0.17222749236185475,0.1666852213724301,0.03655267300025216
559.0,0.172607431806663,0.16725865068015078,0.03660609833445439
560.0,0.17300194029630064,0.16785033008190994,0.03665507607664498
561.0,0.17339259291294506,0.16843311047873066,0.03670067761854302
562.0,0.17377956630486635,0.1690154873012122,0.03674249975511305
563.0,0.17415377995625772,0.1696171617142038,0.03679502545815123
564.0,0.1745077019103516,0.17022393652360623,0.03685762228592625
565.0,0.17483140474801007,0.1708194582977763,0.03693491061238468
566.0,0.17513040035289143,0.17141976403193146,0.03703955515259112
567.0,0.17542942992054977,0.17203327821564532,0.037166210807509516
568.0,0.17571508589482998,0.17263464451840327,0.03730310983241319
569.0,0.17601537323929678,0.17323285341955058,0.037449523345088505
570.0,0.17634001072079689,0.17383584029382682,0.03759769147708708
571.0,0.1766768847976911,0.17445063671908506,0.03774867715975188
572.0,0.17700457693233268,0.1750516598664589,0.03790778682175637
573.0,0.17732220081016162,0.17565174536255704,0.03808198095477364
574.0,0.17762601278912848,0.17625888376415327,0.03827733414715179
575.0,0.17791267701335362,0.17685421410773516,0.038486543816223046
576.0,0.17817994879117993,0.17743995563951406,0.03870680562841361
577.0,0.17843662566981705,0.17802418432149433,0.03892819832189719
578.0,0.17868877055476842,0.1786097800578094,0.03914401433856681
579.0,0.17892296400123361,0.17917207356023962,0.03935482923794582
580.0,0.17915616313631286,0.17972195359952958,0.03954631127360599
581.0,0.17939670686561907,0.18026702332331074,0.03970849091146127
582.0,0.17963107699689282,0.180798444761159,0.039847423656171485
583.0,0.17985748536028148,0.18130773917897167,0.03996625028999496
584.0,0.1800875557911848,0.18180869642781644,0.040066990215705506
585.0,0.18031399008427806,0.18230178700518185,0.040158563231878594
586.0,0.18052561465070563,0.18277498861344157,0.04023749518022071
587.0,0.1807241274185445,0.18323754944193932,0.04031925115587793
588.0,0.18091190644387684,0.18369342196351282,0.04041526190688974
589.0,0.1810922148224345,0.1841435633547887,0.040520149473562986
590.0,0.18125791553474574,0.18457113147883086,0.04062170307504161
591.0,0.1814157517244138,0.18498580742023363,0.040722691284973175
592.0,0.1815672863734325,0.18539584131473588,0.04082183171948357
593.0,0.18170503770587315,0.18579027616691027,0.040916721859365346
594.0,0.18182933089751557,0.186162815113256,0.04100655275175384
595.0,0.181947628461663,0.18652873458552557,0.04109654168629749
596.0,0.18205738376071087,0.18688498121997402,0.041186601110278616
597.0,0.1821509344717997,0.18721863062337066,0.04127412596522236
598.0,0.18223538374745682,0.18754028423055502,0.041360522622388235
599.0,0.18231553846477386,0.18785701056733167,0.041445469926891264
600.0,0.18239117539580246,0.18816721728662347,0.04152843175682284
601.0,0.1824535811655828,0.18845861791212307,0.04160957604327884
602.0,0.18250980222953642,0.18874058940123234,0.0416871920749056
603.0,0.18256293622476039,0.18901645062529981,0.04176166889017745
604.0,0.18260576208749396,0.1892765991366981,0.04183497523583428
605.0,0.18263555217036834,0.18952035228672356,0.041909406577327696
606.0,0.18265854272534446,0.18975826672930318,0.04198956042453753
607.0,0.18267463739267376,0.18998867286390367,0.042074102323790184
608.0,0.18267762017830802,0.19020069863644182,0.04215681851030295
609.0,0.1826721172236236,0.19040203573082184,0.042244028164081675
610.0,0.18266194333525215,0.19059695221603995,0.04233777187416825
611.0,0.18264681673341865,0.19078665364108813,0.04243183397526899
612.0,0.18262221087816086,0.1909611972912961,0.042521575689235515
613.0,0.18259702251654952,0.19112784933922153,0.04260530592273871
614.0,0.1825721399659727,0.19128992768488384,0.042682763819833644
615.0,0.18254080982980703,0.19143955143867009,0.042754211662637855
616.0,0.18249915375937276,0.1915777042374793,0.042822316510901126
617.0,0.18244767469511408,0.19171078799986588,0.042889608753098725
618.0,0.18238755092521303,0.19183694497212603,0.042955988299962375
619.0,0.1823205620649717,0.19195045456464713,0.04301787804501992
620.0,0.18225039664769496,0.19206178364641163,0.0430775769219936
621.0,0.18217768524928482,0.19217187591654633,0.043136038897945955
622.0,0.18211151790734934,0.19227626722184576,0.04318854549492878
623.0,0.1820542893047655,0.19236825979345876,0.04323183908225898
624.0,0.18199604821348114,0.19245879890097423,0.04327412773150716
625.0,0.18193419757738208,0.19254760615311756,0.043315256839005514
626.0,0.18186513794245768,0.19263222220172832,0.04335157456765638
627.0,0.18179095487344094,0.1927102561781242,0.04338429177357386
628.0,0.1817084384343418,0.19278679386226288,0.043422654702921275
629.0,0.1816167703574937,0.192864768279867,0.04346859494687438
630.0,0.18152494814495526,0.19294124823940081,0.043522626247477214
631.0,0.18143792322886468,0.19301554864295645,0.04358010585224681
632.0,0.1813626816193976,0.1930924258347917,0.04363552360751162
633.0,0.18130655553708766,0.19316930689180445,0.04367887075538229
634.0,0.18125982946153005,0.19324097583796382,0.04369968512873678
635.0,0.18120913189519922,0.19331341975507613,0.04371697867075919
636.0,0.18114336951012563,0.1933872856160423,0.04373959187562527
637.0,0.18105534492880562,0.19345760936161607,0.04376928805989099
638.0,0.18095603020392648,0.19352539443534786,0.04381538425961929
639.0,0.18086160395022513,0.19360170602385754,0.04387510287170549
640.0,0.18077286065435327,0.1936818972945845,0.04394608778284782
641.0,0.1806987174503852,0.19376286876718601,0.044017079265194714
642.0,0.1806434622265803,0.19384591027751008,0.0440859276778691
643.0,0.18059785097307365,0.1939386799958317,0.044167549540060975
644.0,0.18056187043922667,0.19403905332522575,0.044258553426086145
645.0,0.18052738624107711,0.19414466527894836,0.04436511828499802
646.0,0.180489647327613,0.1942571578420637,0.044494537554176095
647.0,0.18044990219956475,0.1943797624254579,0.044636189777440126
648.0,0.18040487269249522,0.19451010050695344,0.04480013270896129
649.0,0.18035973442699751,0.1946430818477767,0.044987435363158204
650.0,0.18032140273390637,0.19477876197222552,0.04517646342603034
651.0,0.1802906987832758,0.1949206471275214,0.04534957760469867
652.0,0.18026899159407125,0.19506398756663035,0.04549831682996827
653.0,0.18025515503846104,0.1952044933492982,0.045611600111842426
654.0,0.18024156537400754,0.19534444576409254,0.04569695654419827
655.0,0.1802243213685553,0.19548647994055318,0.04577369550532337
656.0,0.18020467996048062,0.1956259234455146,0.04583872873625766
657.0,0.1801875776629137,0.19576055652320076,0.045895934242470814
658.0,0.180177654093707,0.19589514577267636,0.04594867118302802
659.0,0.1801741691874397,0.19603324317789808,0.04600077668928679
660.0,0.18017620608261686,0.19617079990498537,0.04604932402701801
661.0,0.18018435456017215,0.19630375262900696,0.04609311338306997
662.0,0.18019818573714666,0.19643393505402224,0.046135213690024754
663.0,0.1802059400969638,0.19656722352324613,0.04618475128587288
664.0,0.18020098056792958,0.19670157217468887,0.04624033524104967
665.0,0.18019252181463824,0.19683202082064108,0.04629259914251632
666.0,0.18018169794803035,0.19696081786180963,0.04634494398607488
667.0,0.1801691851683281,0.1970915637447042,0.04640967098222508
668.0,0.18015580561289832,0.1972193131109195,0.04648455447425151
669.0,0.18014578007077725,0.19734498973225914,0.046565721340184676
670.0,0.18014299408795184,0.19746887123954976,0.04664706472112608
671.0,0.18014165055544268,0.19759004979041175,0.04672100386811484
672.0,0.18013918615423763,0.19770415655009427,0.04678427915464174
673.0,0.18012749930785618,0.19781028692675082,0.04684023182634782
674.0,0.1800902272284908,0.1979112766758374,0.046903587894036855
675.0,0.18002758784346262,0.19801145954738053,0.046996320529645426
676.0,0.17994813981362323,0.19810608974671212,0.047106396430903155
677.0,0.17986740833349052,0.19819707842170584,0.047228182709809025
678.0,0.17980386194093204,0.19829279574758213,0.047362403257033545
679.0,0.17975686091531617,0.19839438156432904,0.047500861499225805
680.0,0.17971813848838464,0.19849203282576877,0.04763890824920508
681.0,0.17968743221740013,0.19859014419909993,0.04777948249161282
682.0,0.17965193868212437,0.19869421926154815,0.04793909566208723
683.0,0.17960536853448208,0.19880618531324346,0.048124662505508245
684.0,0.17955387479602286,0.1989187690135063,0.048323742474897874
685.0,0.17949252497371698,0.1990344657101677,0.04854052138553285
686.0,0.1794262244651813,0.1991538681199806,0.04876854330001676
687.0,0.1793631143475977,0.19927746267297536,0.048999098719854514
688.0,0.17930248456368802,0.19939862627057992,0.04922902207666624
689.0,0.17924983708384248,0.19951578557067723,0.04943647816849531
690.0,0.17920525211961114,0.1996326580210135,0.04960881893328669
691.0,0.17916369374113542,0.1997529873959294,0.049758466460733994
692.0,0.17912473238297708,0.199869890719153,0.0498898192184047
693.0,0.17908718402381707,0.19998528328194912,0.0500113487612098
694.0,0.17904939685691168,0.20010284569988582,0.05014068927002482
695.0,0.17901192638288838,0.2002244203487426,0.050285378152564675
696.0,0.17897968384828986,0.2003468588231987,0.05043131273858451
697.0,0.1789561146184987,0.2004705482599265,0.05057863808200518
698.0,0.1789371445442403,0.20059706152039714,0.05072911446483779
699.0,0.17891720647868353,0.20072830744945472,0.05088985618844938
700.0,0.17889679743864884,0.20086006107584647,0.05106122884494906
701.0,0.17887230916156474,0.2009895922221913,0.05124321720270845
702.0,0.17884489173104562,0.20111908405497067,0.05142920241556269
703.0,0.17881952178981877,0.20124985221650316,0.05161449214181432
704.0,0.17879680641066129,0.2013802206336746,0.051800885960915685
705.0,0.17877803767729394,0.20150955418199495,0.05198584405188382
706.0,0.17875962188811312,0.2016389600573073,0.05217710605310678
707.0,0.17873709844232855,0.20176941023698416,0.052378342995484814
708.0,0.17871281502287126,0.20190092056492254,0.052586721383697146
709.0,0.17868426241952667,0.20203072275677852,0.052796558173290944
710.0,0.17865182979097408,0.20215514260430378,0.053001207391505545
711.0,0.17861753194333102,0.20227560991835555,0.053204366779795696
712.0,0.17858469243248157,0.20239527989158665,0.0534112566925067
713.0,0.17854991607057363,0.2025143486084017,0.053617883178200876
714.0,0.17851162484826805,0.20263336818647826,0.05382311058091979
715.0,0.17847237340374264,0.20275148269382767,0.05402691437804113
716.0,0.17843620605330887,0.2028707118349783,0.054232387167810266
717.0,0.17840419999992102,0.2029942087787492,0.054442216436111045
718.0,0.17837454022170215,0.20311767115538779,0.05465224755997738
719.0,0.17834764499659433,0.20324117723347127,0.05486395531781635
720.0,0.17832687877305456,0.20336630127610023,0.05507968830682099
721.0,0.17831032483356832,0.20349710556244388,0.0553039620482654
722.0,0.17829753616701693,0.20363134073854608,0.05552884068329603
723.0,0.17829135452170702,0.20376735731096718,0.05575345248840473
724.0,0.17829217063921582,0.20390325790356092,0.055977181955994965
725.0,0.17829864388136604,0.2040436874547486,0.05620905539443709
726.0,0.17831040375303936,0.2041863770923781,0.056444675305100056
727.0,0.1783296486514706,0.20433117706576198,0.056682182761868594
728.0,0.17835534633691963,0.20447571332902165,0.056918818441185126
729.0,0.17838729432914135,0.20462589010516163,0.0571648672953191
730.0,0.17842423807098828,0.20477981149160202,0.05741548145382609
731.0,0.1784649158141347,0.20493497339084182,0.057669020702184236
732.0,0.17850992587334466,0.20508747902906627,0.05791973764932122
733.0,0.17855917583032307,0.20524273826852557,0.058178438458572596
734.0,0.17861144304596996,0.20540226604352785,0.058446153157201704
735.0,0.1786669259105064,0.20556156997422542,0.05871653543532192
736.0,0.17872557966735242,0.2057178919631007,0.05898642729803719
737.0,0.17878282995867878,0.2058711229209464,0.059258174407700745
738.0,0.1788353473899262,0.20602573213008604,0.05954617686826069
739.0,0.1788844898129654,0.20617747011646542,0.05982688897156062
740.0,0.17893701355643415,0.20632325642477914,0.060088827032864715
741.0,0.17899553750157549,0.20646640046277007,0.0603483457358531
742.0,0.17905631126366975,0.20661127953521885,0.06062153268191381
743.0,0.17911180497626733,0.20675887197053505,0.06092595023304706
744.0,0.1791553992213959,0.20690611500891723,0.061259527110637556
745.0,0.17918638321633018,0.20704445855938858,0.06159835813627922
746.0,0.179203764810585,0.2071753516401373,0.061942299299807484
747.0,0.17921084137992868,0.20730317492459602,0.06229101749888128
748.0,0.1792077299111689,0.20742284142103767,0.06263045227679422
749.0,0.17919698348814703,0.2075300712151575,0.06295017774987174
750.0,0.1791809008863986,0.20763015122424977,0.06325736382952891
751.0,0.17916259638466348,0.20773037466991945,0.0635682855110959
752.0,0.17914484592682225,0.20783168150693695,0.0638818256837827
753.0,0.17912429547102515,0.20792640925149394,0.06418088033435929
754.0,0.17910391196412165,0.20801786477267434,0.06447395461446079
755.0,0.1790864536221889,0.20811010751152573,0.06477080724555023
756.0,0.17907202527250562,0.2082072771230464,0.06508093815026306
757.0,0.17905965947735855,0.20830231980962818,0.0653877641546865
758.0,0.1790493307060974,0.2083933937549132,0.0656893374556109
759.0,0.17904268805848575,0.2084863144743852,0.06599290125916571
760.0,0.17903998079281402,0.20858400650372422,0.06630776803211869
761.0,0.17903931957915822,0.20868150965868576,0.06662626716334169
762.0,0.17904041143645122,0.20877479917732944,0.06693791850044574
763.0,0.1790459025139024,0.20886817551077305,0.06725155708907887
764.0,0.17905682289389688,0.20896505452596012,0.06756841538449129
765.0,0.17907146505295293,0.20906508650503847,0.06789521271278103
766.0,0.17908899929282196,0.20916398649406887,0.06822462583332844
767.0,0.17910846854895232,0.20926298501100785,0.06855303026180984
768.0,0.1791288596263841,0.20936212259470266,0.0688835810902685
769.0,0.17915004940011414,0.20946071936775662,0.06921893366267043
770.0,0.17917048824842888,0.2095571117755376,0.06955936737143374
771.0,0.17919027013524663,0.20965311733046768,0.06990033523358152
772.0,0.1792108397775362,0.20974916806310273,0.07024142444083667
773.0,0.17923350930601195,0.20984601217657078,0.07058536954092802
774.0,0.17925776902832832,0.20994142151036227,0.07092902953294326
775.0,0.17928155658727465,0.21003350987174702,0.07127864698630913
776.0,0.17930439941287413,0.21012431231714493,0.0716305121877064
777.0,0.1793268567986078,0.21021357989848813,0.07198116895483724
778.0,0.1793506961707357,0.21029944361348143,0.07233174335122075
779.0,0.17937492757757334,0.21038098744855166,0.07268566390761061
780.0,0.17939867080059324,0.21046347339841553,0.07306626549105547
781.0,0.1794149222474244,0.21054634244576206,0.07347844532469117
782.0,0.1794156052848892,0.21062591927460972,0.07390856678517439
783.0,0.17940207989411366,0.21070075066662308,0.07434220911892943
784.0,0.17937897926486862,0.21076774668166284,0.07477099530391082
785.0,0.17935021895687797,0.21082606703987852,0.07518842851217457
786.0,0.17932177587191417,0.21087830110445194,0.075593108588803
787.0,0.17929294996783002,0.21092665898506346,0.07598835686694547
788.0,0.17926194849972882,0.2109681685556252,0.07636916139610019
789.0,0.17923358715649904,0.21100642542423773,0.07675506724489811
790.0,0.17920592945330022,0.21104574223142555,0.07715531758730651
791.0,0.17917996075000672,0.21108818216128622,0.07756263527889665
792.0,0.1791553382023571,0.2111294677194348,0.07796721558205459
793.0,0.1791301541524551,0.2111668336802455,0.07836612532336329
794.0,0.17910233041288232,0.21120319882769545,0.07877971138464408
795.0,0.17907123810773545,0.21123785626104072,0.07920501339035636
796.0,0.1790395953467906,0.21126790004892781,0.07962842737698259
797.0,0.17900809543885726,0.21129400097263168,0.08004388107694303
798.0,0.17897374422258217,0.21132147476298352,0.08046207878266744
799.0,0.1789340295161489,0.21134827543209464,0.08089601014631602
