wavelength,Reflectance
983,0.983860421
984,0.983879773
985,0.983899257
986,0.983918852
987,0.983938538
988,0.983958296
989,0.983978105
990,0.983997945
991,0.984017797
992,0.98403764
993,0.984057454
994,0.98407722
995,0.984096917
996,0.984116525
997,0.984136025
998,0.984155397
999,0.98417462
1000,0.984193674
1001,0.984212542
1002,0.984231217
1003,0.984249693
1004,0.984267965
1005,0.984286028
1006,0.984303878
1007,0.984321508
1008,0.984338914
1009,0.984356091
1010,0.984373033
1011,0.984389736
1012,0.984406194
1013,0.984422403
1014,0.984438357
1015,0.984454051
1016,0.98446948
1017,0.984484639
1018,0.984499524
1019,0.984514127
1020,0.984528446
1021,0.984542474
1022,0.984556207
1023,0.984569639
1024,0.984582766
1025,0.984595582
1026,0.984608082
1027,0.984620261
1028,0.984632114
1029,0.984643637
1030,0.984654823
1031,0.984665667
1032,0.984676166
1033,0.984686313
1034,0.984696103
1035,0.984705532
1036,0.984714594
1037,0.984723285
1038,0.984731598
1039,0.98473953
1040,0.984747075
1041,0.984754227
1042,0.984760983
1043,0.984767336
1044,0.984773282
1045,0.984778815
1046,0.984783931
1047,0.984788624
1048,0.984792889
1049,0.984796722
1050,0.984800117
1051,0.984803072
1052,0.984805596
1053,0.984807702
1054,0.984809403
1055,0.984810711
1056,0.984811638
1057,0.984812198
1058,0.984812401
1059,0.984812262
1060,0.984811792
1061,0.984811003
1062,0.984809909
1063,0.984808522
1064,0.984806854
1065,0.984804918
1066,0.984802726
1067,0.984800291
1068,0.984797625
1069,0.984794741
1070,0.98479165
1071,0.984788367
1072,0.984784902
1073,0.984781269
1074,0.98477748
1075,0.984773548
1076,0.984769484
1077,0.984765302
1078,0.984761014
1079,0.984756632
1080,0.984752169
1081,0.984747638
1082,0.98474305
1083,0.984738419
1084,0.984733756
1085,0.984729075
1086,0.984724387
1087,0.984719706
1088,0.984715043
1089,0.984710412
1090,0.984705824
1091,0.984701292
1092,0.984696829
1093,0.984692446
1094,0.984688158
1095,0.984683975
1096,0.984679911
1097,0.984675977
1098,0.984672188
1099,0.984668554
1100,0.984665088
1101,0.984661798
1102,0.984658669
1103,0.984655683
1104,0.984652819
1105,0.984650059
1106,0.984647383
1107,0.984644772
1108,0.984642206
1109,0.984639666
1110,0.984637133
1111,0.984634588
1112,0.98463201
1113,0.984629381
1114,0.984626682
1115,0.984623892
1116,0.984620994
1117,0.984617966
1118,0.984614791
1119,0.984611448
1120,0.984607919
1121,0.984604183
1122,0.984600223
1123,0.984596017
1124,0.984591548
1125,0.984586795
1126,0.984581739
1127,0.984576361
1128,0.984570642
1129,0.984564562
1130,0.984558102
1131,0.984551243
1132,0.984543965
1133,0.984536249
1134,0.984528075
1135,0.984519424
1136,0.984510278
1137,0.984500615
1138,0.984490418
1139,0.984479667
1140,0.984468343
1141,0.984456425
1142,0.984443896
1143,0.984430735
1144,0.984416923
1145,0.984402441
1146,0.98438727
1147,0.984371389
1148,0.984354781
1149,0.984337425
1150,0.984319302
1151,0.984300403
1152,0.984280754
1153,0.984260394
1154,0.984239358
1155,0.984217685
1156,0.98419541
1157,0.984172571
1158,0.984149206
1159,0.984125351
1160,0.984101043
1161,0.984076319
1162,0.984051216
1163,0.984025771
1164,0.984000022
1165,0.983974004
1166,0.983947756
1167,0.983921315
1168,0.983894716
1169,0.983867998
1170,0.983841198
1171,0.983814351
1172,0.983787496
1173,0.983760669
1174,0.983733908
1175,0.983707249
1176,0.983680729
1177,0.983654386
1178,0.983628256
1179,0.983602376
1180,0.983576784
1181,0.983551516
1182,0.98352661
1183,0.983502101
1184,0.983478028
1185,0.983454428
1186,0.983431336
1187,0.983408791
1188,0.98338683
1189,0.983365488
1190,0.983344804
1191,0.983324814
1192,0.983305555
1193,0.983287065
1194,0.98326938
1195,0.983252536
1196,0.983236573
1197,0.983221525
1198,0.98320743
1199,0.983194326
1200,0.983182249
1201,0.983171223
1202,0.983161221
1203,0.983152203
1204,0.98314413
1205,0.983136961
1206,0.983130656
1207,0.983125176
1208,0.98312048
1209,0.983116529
1210,0.983113283
1211,0.983110701
1212,0.983108744
1213,0.983107372
1214,0.983106544
1215,0.983106222
1216,0.983106364
1217,0.983106931
1218,0.983107884
1219,0.983109182
1220,0.983110785
1221,0.983112653
1222,0.983114746
1223,0.983117025
1224,0.98311945
1225,0.98312198
1226,0.983124575
1227,0.983127196
1228,0.983129803
1229,0.983132356
1230,0.983134814
1231,0.983137138
1232,0.983139289
1233,0.983141225
1234,0.983142907
1235,0.983144295
1236,0.983145349
1237,0.98314603
1238,0.983146297
1239,0.98314611
1240,0.983145429
1241,0.983144215
1242,0.983142428
1243,0.983140027
1244,0.983136972
1245,0.983133224
1246,0.983128743
1247,0.983123488
1248,0.983117421
1249,0.9831105
1250,0.983102686
1251,0.98309395
1252,0.983084309
1253,0.983073791
1254,0.983062422
1255,0.983050231
1256,0.983037246
1257,0.983023494
1258,0.983009002
1259,0.982993799
1260,0.982977913
1261,0.98296137
1262,0.982944199
1263,0.982926427
1264,0.982908082
1265,0.982889191
1266,0.982869783
1267,0.982849885
1268,0.982829525
1269,0.98280873
1270,0.982787529
1271,0.982765948
1272,0.982744015
1273,0.982721759
1274,0.982699207
1275,0.982676386
1276,0.982653325
1277,0.98263005
1278,0.98260659
1279,0.982582973
1280,0.982559225
1281,0.982535375
1282,0.98251145
1283,0.982487478
1284,0.982463487
1285,0.982439505
1286,0.982415558
1287,0.982391675
1288,0.982367884
1289,0.982344211
1290,0.982320685
1291,0.982297334
1292,0.982274185
1293,0.982251265
1294,0.982228603
1295,0.982206226
1296,0.982184162
1297,0.982162438
1298,0.982141082
1299,0.982120122
1300,0.982099586
1301,0.982079493
1302,0.982059835
1303,0.982040596
1304,0.982021761
1305,0.982003312
1306,0.981985234
1307,0.981967511
1308,0.981950127
1309,0.981933067
1310,0.981916313
1311,0.981899849
1312,0.981883661
1313,0.981867732
1314,0.981852045
1315,0.981836586
1316,0.981821337
1317,0.981806283
1318,0.981791408
1319,0.981776696
1320,0.98176213
1321,0.981747696
1322,0.981733376
1323,0.981719155
1324,0.981705016
1325,0.981690945
1326,0.981676924
1327,0.981662938
1328,0.981648971
1329,0.981635006
1330,0.981621029
1331,0.981607022
1332,0.981592969
1333,0.981578856
1334,0.981564665
1335,0.981550381
1336,0.981535988
1337,0.981521469
1338,0.981506809
1339,0.981491992
1340,0.981477002
1341,0.981461822
1342,0.981446437
1343,0.981430831
1344,0.981414987
1345,0.98139889
1346,0.981382524
1347,0.981365873
1348,0.981348921
1349,0.981331651
1350,0.981314048
1351,0.981296103
1352,0.981277839
1353,0.981259286
1354,0.981240474
1355,0.981221432
1356,0.981202191
1357,0.98118278
1358,0.98116323
1359,0.98114357
1360,0.981123831
1361,0.981104042
1362,0.981084233
1363,0.981064435
1364,0.981044677
1365,0.981024989
1366,0.981005402
1367,0.980985944
1368,0.980966647
1369,0.980947539
1370,0.980928652
1371,0.980910014
1372,0.980891657
1373,0.980873609
1374,0.980855901
1375,0.980838562
1376,0.980821624
1377,0.980805114
1378,0.980789065
1379,0.980773505
1380,0.980758464
1381,0.980743972
1382,0.98073006
1383,0.980716757
1384,0.980704093
1385,0.980692099
1386,0.980680803
1387,0.980670236
1388,0.980660428
1389,0.980651409
1390,0.980643209
1391,0.980635857
1392,0.980629385
1393,0.98062382
1394,0.980619194
1395,0.980615537
1396,0.980612878
1397,0.980611247
1398,0.980610675
1399,0.980611191
1400,0.980612825
1401,0.980615595
1402,0.980619477
1403,0.980624431
1404,0.98063042
1405,0.980637406
1406,0.980645353
1407,0.980654221
1408,0.980663974
1409,0.980674573
1410,0.980685982
1411,0.980698162
1412,0.980711076
1413,0.980724686
1414,0.980738954
1415,0.980753844
1416,0.980769316
1417,0.980785334
1418,0.98080186
1419,0.980818855
1420,0.980836284
1421,0.980854107
1422,0.980872287
1423,0.980890787
1424,0.980909568
1425,0.980928594
1426,0.980947826
1427,0.980967227
1428,0.980986759
1429,0.981006384
1430,0.981026066
1431,0.981045765
1432,0.981065445
1433,0.981085068
1434,0.981104596
1435,0.981123991
1436,0.981143216
1437,0.981162233
1438,0.981181004
1439,0.981199492
1440,0.981217659
1441,0.981235468
1442,0.98125288
1443,0.981269858
1444,0.981286364
1445,0.981302361
1446,0.981317811
1447,0.981332677
1448,0.981346919
1449,0.981360502
1450,0.981373387
1451,0.981385545
1452,0.981396985
1453,0.981407723
1454,0.981417778
1455,0.981427165
1456,0.981435903
1457,0.981444007
1458,0.981451496
1459,0.981458386
1460,0.981464695
1461,0.98147044
1462,0.981475637
1463,0.981480304
1464,0.981484458
1465,0.981488116
1466,0.981491295
1467,0.981494013
1468,0.981496286
1469,0.981498132
1470,0.981499567
1471,0.981500609
1472,0.981501275
1473,0.981501582
1474,0.981501548
1475,0.981501188
1476,0.981500521
1477,0.981499564
1478,0.981498333
1479,0.981496846
1480,0.98149512
1481,0.981493172
1482,0.981491019
1483,0.981488679
1484,0.981486168
1485,0.981483503
1486,0.981480702
1487,0.981477781
1488,0.981474759
1489,0.981471651
1490,0.981468476
1491,0.98146525
1492,0.98146199
1493,0.981458714
1494,0.981455438
1495,0.98145218
1496,0.981448956
1497,0.981445785
1498,0.981442683
1499,0.981439667
1500,0.981436754
1501,0.981433959
1502,0.981431281
1503,0.981428717
1504,0.981426266
1505,0.981423924
1506,0.981421688
1507,0.981419555
1508,0.981417524
1509,0.981415589
1510,0.98141375
1511,0.981412003
1512,0.981410345
1513,0.981408774
1514,0.981407286
1515,0.981405879
1516,0.98140455
1517,0.981403297
1518,0.981402115
1519,0.981401003
1520,0.981399957
1521,0.981398976
1522,0.981398055
1523,0.981397192
1524,0.981396385
1525,0.98139563
1526,0.981394925
1527,0.981394266
1528,0.981393652
1529,0.981393079
1530,0.981392544
1531,0.981392044
1532,0.981391578
1533,0.981391141
1534,0.981390731
1535,0.981390345
1536,0.98138998
1537,0.981389634
1538,0.981389304
1539,0.981388986
1540,0.981388679
1541,0.981388378
1542,0.981388082
1543,0.981387788
1544,0.981387492
1545,0.981387192
1546,0.981386885
1547,0.981386569
1548,0.981386239
1549,0.981385894
1550,0.981385531
1551,0.981385146
1552,0.98138473
1553,0.981384274
1554,0.981383769
1555,0.981383205
1556,0.981382573
1557,0.981381863
1558,0.981381066
1559,0.981380173
1560,0.981379174
1561,0.98137806
1562,0.981376821
1563,0.981375448
1564,0.981373932
1565,0.981372263
1566,0.981370432
1567,0.981368429
1568,0.981366245
1569,0.981363871
1570,0.981361296
1571,0.981358513
1572,0.981355511
1573,0.98135228
1574,0.981348813
1575,0.981345098
1576,0.981341127
1577,0.981336891
1578,0.981332379
1579,0.981327583
1580,0.981322493
1581,0.981317099
1582,0.981311393
1583,0.981305365
1584,0.981299005
1585,0.981292305
1586,0.981285254
1587,0.981277843
1588,0.981270063
1589,0.981261905
1590,0.981253358
1591,0.981244415
1592,0.981235064
1593,0.981225298
1594,0.981215105
1595,0.981204478
1596,0.981193407
1597,0.981181881
1598,0.981169893
1599,0.981157432
1600,0.981144489
1601,0.981131056
1602,0.981117134
1603,0.981102725
1604,0.981087831
1605,0.981072454
1606,0.981056596
1607,0.98104026
1608,0.981023447
1609,0.98100616
1610,0.980988401
1611,0.980970171
1612,0.980951474
1613,0.980932311
1614,0.980912684
1615,0.980892596
1616,0.980872048
1617,0.980851043
1618,0.980829583
1619,0.98080767
1620,0.980785307
1621,0.980762494
1622,0.980739235
1623,0.980715532
1624,0.980691386
1625,0.9806668
1626,0.980641776
1627,0.980616317
1628,0.980590423
1629,0.980564098
1630,0.980537344
1631,0.980510162
1632,0.980482555
1633,0.980454525
1634,0.980426075
1635,0.980397205
1636,0.980367919
1637,0.980338219
1638,0.980308106
1639,0.980277583
1640,0.980246653
1641,0.980215316
1642,0.980183576
1643,0.980151434
1644,0.980118893
1645,0.980085955
1646,0.980052621
1647,0.980018895
1648,0.979984778
1649,0.979950272
1650,0.97991538
1651,0.979880108
1652,0.979844479
1653,0.97980852
1654,0.97977226
1655,0.979735726
1656,0.979698945
1657,0.979661945
1658,0.979624753
1659,0.979587396
1660,0.979549903
1661,0.979512301
1662,0.979474617
1663,0.979436879
1664,0.979399114
1665,0.979361349
1666,0.979323613
1667,0.979285933
1668,0.979248336
1669,0.97921085
1670,0.979173502
1671,0.97913632
1672,0.979099331
1673,0.979062563
1674,0.979026043
1675,0.978989799
1676,0.978953858
1677,0.978918247
1678,0.978882995
1679,0.978848129
1680,0.978813676
1681,0.978779664
1682,0.97874612
1683,0.978713071
1684,0.978680546
1685,0.978648571
1686,0.978617175
1687,0.978586384
1688,0.978556226
1689,0.978526729
1690,0.978497921
1691,0.978469827
1692,0.978442477
1693,0.978415898
1694,0.978390116
1695,0.97836516
1696,0.978341057
1697,0.978317835
1698,0.978295521
1699,0.978274142
1700,0.978253726
1701,0.978234294
1702,0.978215841
1703,0.978198356
1704,0.978181828
1705,0.978166244
1706,0.978151594
1707,0.978137865
1708,0.978125048
1709,0.97811313
1710,0.978102099
1711,0.978091946
1712,0.978082657
1713,0.978074222
1714,0.97806663
1715,0.978059868
1716,0.978053926
1717,0.978048792
1718,0.978044455
1719,0.978040904
1720,0.978038126
1721,0.978036111
1722,0.978034847
1723,0.978034323
1724,0.978034528
1725,0.978035449
1726,0.978037076
1727,0.978039397
1728,0.978042401
1729,0.978046077
1730,0.978050413
1731,0.978055397
1732,0.978061019
1733,0.978067266
1734,0.978074128
1735,0.978081593
1736,0.97808965
1737,0.978098288
1738,0.978107494
1739,0.978117257
1740,0.978127567
1741,0.978138412
1742,0.97814978
1743,0.97816166
1744,0.97817404
1745,0.97818691
1746,0.978200257
1747,0.978214071
1748,0.97822834
1749,0.978243052
1750,0.978258197
1751,0.978273751
1752,0.978289647
1753,0.978305805
1754,0.978322147
1755,0.978338592
1756,0.978355063
1757,0.978371479
1758,0.978387762
1759,0.978403832
1760,0.97841961
1761,0.978435017
1762,0.978449974
1763,0.978464402
1764,0.97847822
1765,0.978491352
1766,0.978503716
1767,0.978515234
1768,0.978525826
1769,0.978535414
1770,0.978543918
1771,0.97855126
1772,0.978557359
1773,0.978562137
1774,0.978565514
1775,0.978567412
1776,0.978567751
1777,0.978566452
1778,0.978563436
1779,0.978558623
1780,0.978551935
1781,0.978543292
1782,0.978532615
1783,0.978519825
1784,0.978504842
1785,0.978487588
1786,0.978467984
1787,0.97844595
1788,0.978421406
1789,0.978394275
1790,0.978364476
1791,0.97833193
1792,0.978296559
1793,0.978258283
1794,0.978217023
1795,0.9781727
1796,0.978125235
1797,0.978074548
1798,0.97802056
1799,0.977963193
1800,0.977902366
1801,0.977838037
1802,0.977770303
1803,0.977699296
1804,0.977625149
1805,0.977547995
1806,0.977467967
1807,0.977385197
1808,0.977299819
1809,0.977211965
1810,0.977121767
1811,0.97702936
1812,0.976934874
1813,0.976838444
1814,0.976740202
1815,0.97664028
1816,0.976538811
1817,0.976435929
1818,0.976331766
1819,0.976226454
1820,0.976120126
1821,0.976012916
1822,0.975904955
1823,0.975796377
1824,0.975687314
1825,0.975577899
1826,0.975468265
1827,0.975358544
1828,0.975248869
1829,0.975139373
1830,0.975030188
1831,0.974921448
1832,0.974813284
1833,0.97470583
1834,0.974599218
1835,0.974493581
1836,0.974389051
1837,0.974285762
1838,0.974183846
1839,0.974083435
1840,0.973984663
1841,0.973887662
1842,0.973792564
1843,0.973699502
1844,0.97360861
1845,0.973520019
1846,0.973433863
1847,0.973350273
1848,0.973269383
1849,0.973191326
1850,0.973116234
1851,0.973044204
1852,0.9729752
1853,0.972909146
1854,0.972845969
1855,0.972785596
1856,0.972727954
1857,0.972672969
1858,0.972620567
1859,0.972570675
1860,0.972523221
1861,0.972478129
1862,0.972435328
1863,0.972394743
1864,0.972356301
1865,0.972319929
1866,0.972285553
1867,0.972253099
1868,0.972222496
1869,0.972193668
1870,0.972166542
1871,0.972141046
1872,0.972117106
1873,0.972094648
1874,0.972073599
1875,0.972053885
1876,0.972035434
1877,0.972018171
1878,0.972002023
1879,0.971986918
1880,0.97197278
1881,0.971959538
1882,0.971947117
1883,0.971935445
1884,0.971924447
1885,0.971914051
1886,0.971904183
1887,0.971894769
1888,0.971885736
1889,0.971877011
1890,0.97186852
1891,0.971860189
1892,0.971851947
1893,0.971843718
1894,0.971835429
1895,0.971827008
1896,0.97181838
1897,0.971809473
1898,0.971800212
1899,0.971790524
1900,0.971780337
1901,0.971769586
1902,0.971758252
1903,0.971746323
1904,0.971733791
1905,0.971720645
1906,0.971706875
1907,0.97169247
1908,0.971677421
1909,0.971661718
1910,0.97164535
1911,0.971628308
1912,0.97161058
1913,0.971592158
1914,0.97157303
1915,0.971553188
1916,0.97153262
1917,0.971511317
1918,0.971489268
1919,0.971466463
1920,0.971442893
1921,0.971418547
1922,0.971393414
1923,0.971367485
1924,0.97134075
1925,0.971313199
1926,0.97128482
1927,0.971255605
1928,0.971225543
1929,0.971194623
1930,0.971162836
1931,0.971130172
1932,0.97109662
1933,0.971062169
1934,0.971026811
1935,0.970990535
1936,0.97095333
1937,0.970915186
1938,0.970876094
1939,0.970836042
1940,0.970795022
1941,0.970753021
1942,0.970710031
1943,0.970666041
1944,0.970621041
1945,0.97057502
1946,0.970527968
1947,0.970479876
1948,0.970430732
1949,0.970380527
1950,0.97032925
1951,0.970276883
1952,0.970223376
1953,0.970168672
1954,0.970112712
1955,0.970055439
1956,0.969996796
1957,0.969936723
1958,0.969875164
1959,0.969812061
1960,0.969747356
1961,0.96968099
1962,0.969612907
1963,0.969543049
1964,0.969471357
1965,0.969397774
1966,0.969322242
1967,0.969244703
1968,0.9691651
1969,0.969083374
